-3.74076502578971 -2.69231693427343 0.0303879573561309 4.17628465442695 6.26831329893517 10.9258236356032 8.84091558803443 -9.08331397595746 -4.52979612121399 3.97276929471171 7.77126181507663 -5.35044046284248 -0.329233264590797 8.57871814130907 0.716460422789854 -9.52305754557113 -0.761734278670807 -1.54323524430342 7.78286710370076 4.25197736474139 -2.65753749322619 10.0892942068588 -2.59070275529214 -1.51093183931365 -6.60620261488512 -10.0697890161353 -5.4665256559114 0.236610720440227 -4.28101886953552 15.2737723672562 -1.59793726414767 -2.12750473128912 outlier mahaDist=15.5863715683626 cluster1 intDim=8
-2.43856202974886 -1.59856997569801 -0.493755242930008 2.99243970027386 5.38532990179684 10.7032027060182 8.77209103225375 -10.3105668797397 -4.36705469626149 4.07877460720757 8.58910553217605 -4.65835613845775 -0.255099577539861 7.34571814160129 1.93761917203495 -9.60413746164301 0.841106283234067 -0.445350367614167 5.8918692231251 2.86828543752366 -2.83627595544706 11.3264138562543 -2.05903158182136 -2.39262380762792 -6.93946722548104 -10.6283000234867 -3.71812393906192 -0.0738143653134016 -4.42132398096374 17.456355187655 -0.51726535359818 -1.07157379998691 outlier mahaDist=16.6431600746954 cluster1 intDim=8
-2.43752953433327 -2.00309126144726 -0.252382778072569 3.71299114257878 5.16639638249496 11.6684755182312 8.36946770479711 -9.80002935473214 -4.48599690741674 3.68551148120919 7.95451398633086 -4.92285243014784 0.364333788326493 7.04104701403166 1.99155359907518 -9.28698283738736 0.299240381605302 0.132687740081953 5.65050425964949 3.78225600598922 -2.19481549109835 10.8037736984668 -2.04825380674026 -1.90955793122011 -6.20356585783642 -9.7597829014148 -5.91909392645768 0.494648106458116 -4.44263020344418 16.3506770124485 -0.511340608799239 -1.83863428102466 inlier mahaDist=4.57460873193032 cluster1 intDim=8
-3.09954423809568 -3.51228878299212 0.29033825479495 2.53410921766027 5.99804809296234 11.3296067587976 8.69254424387803 -8.58896301159647 -4.36118802204206 3.36476545982234 7.98412495806439 -4.47047392353073 -0.200378672232003 7.48111906786877 1.49420021815872 -9.93565329113532 1.11595257997135 -0.377452887395063 6.09263275415204 3.75162673526445 -2.24348113106494 10.5412486761824 -2.78668559218887 -1.99342151802588 -6.16850150394106 -10.2630581202952 -3.74165704700408 0.978531211767003 -3.71339044417708 15.3395846420542 -0.30143107984218 -1.35204214073898 inlier mahaDist=7.14103922188287 cluster1 intDim=8
-2.83075063505492 -3.21724183694126 0.113876590438646 2.54960940841959 6.12456651829701 12.3797962044466 7.99711601679482 -9.65165876949135 -4.68308640038422 3.79938532238272 6.98496136867198 -4.49663601772979 0.67219054757122 7.31757032382659 1.39622029853565 -8.87627160205723 1.03413089988101 0.373391729221202 6.15210770264334 4.4481070737607 -1.81053233913296 10.6921131312825 -2.03123374164698 -1.18210992973366 -6.04636915007867 -9.76692584786167 -5.75125408738248 1.30809640176737 -3.577472023932 15.6096429005907 -0.198405508755018 -1.57793552051052 inlier mahaDist=4.56069996162657 cluster1 intDim=8
-2.73181191158649 -2.60379039262859 -0.62552146823398 3.06617839261542 5.68796672037417 10.9930204717361 9.59107949018235 -9.18518313669982 -5.41125986903243 3.04884200126645 8.04168259874663 -5.23855531409471 0.445898428116095 7.41305800542273 2.36348189976832 -9.79619285769455 0.920297795776648 0.123947617499796 5.47719351303419 3.35795630895157 -2.632817934495 11.1039237458799 -3.12161911431 -2.04918247318292 -5.81035884429461 -10.8037480896297 -3.59094195568857 0.569129506748732 -4.47670662416522 15.5519219826811 -1.11704939021508 -2.32842455392986 inlier mahaDist=9.46245092662297 cluster1 intDim=8
-2.69801482160043 -2.60055607999672 -0.0259924328366226 2.79777359340977 5.3686683146712 12.1074775626747 8.4208471316178 -9.72305346610848 -4.73362702294591 3.64608553117751 7.71651029006503 -4.63471829169386 0.555424696604262 7.33577662549765 1.51955112957684 -9.34626642924154 0.467566341620584 0.241648782442659 5.69054186362162 4.37807869772778 -1.93359169876115 10.601862352807 -2.19571510295513 -1.27159682863102 -6.62725203628819 -10.0231621174999 -5.23750262552885 0.978867628726149 -3.6975487865866 16.1289450996856 -0.230799356878811 -1.3956713376258 inlier mahaDist=2.5346186255483 cluster1 intDim=8
-3.65120244389536 -3.0602817440192 0.603770672367616 2.31260301949903 6.66471074803747 12.5599612130901 8.90903650380566 -9.26736894848817 -5.24889563300021 4.13547770001061 6.35721430356983 -4.00502730205962 0.293635895810883 8.27570237776934 1.12530597233158 -8.88955087923285 0.867471371902563 0.290461758539409 7.3796747120819 4.25343301441576 -2.66008912147913 10.7217732876816 -2.31839567282537 -1.60844399002222 -5.745016646748 -10.1851633203535 -6.30807364686118 0.853174556518198 -4.11429133528239 15.0441210657353 -1.30172674903628 -1.89756099779411 inlier mahaDist=11.93366385319 cluster1 intDim=8
-2.83210908857716 -3.09105135887256 -0.271040596538841 3.31812751640716 6.3575978577482 11.5883672064511 8.4796723772979 -9.53466958898852 -5.23427619615056 3.85027189946236 7.31309457809609 -5.21058251828038 0.768540396608245 7.57945191009872 2.01813686021721 -9.16037678417044 0.625160871814974 0.480507119171481 6.25603394683259 4.12649055610113 -2.0903414315054 10.2721026309541 -2.71993549950973 -1.18233741666338 -5.44109994867509 -10.1293302253026 -5.19508137455811 0.761565023838311 -4.11565425311078 15.2499737339321 -0.736368414197194 -2.84260765953321 inlier mahaDist=3.45884700491864 cluster1 intDim=8
-3.29120306338794 -3.43239716922036 -0.0573423428234059 2.74727521300149 6.23489779457768 11.9037396645072 8.54995371246641 -9.20599756861084 -4.7544993277792 3.35862745902997 7.16670197821756 -4.90936884385948 0.426783325445432 7.78969300518957 0.880830423798324 -9.14883587023001 0.611157546163234 -0.60023435284064 6.56988115278358 4.58393720496314 -2.00963531613321 10.7826870076651 -2.38091352580478 -1.144310399992 -6.47190486947005 -10.0495368960363 -4.99192693817769 1.36978591765339 -3.49498123595468 15.1549332095935 -0.758381455470433 -1.43610389835971 inlier mahaDist=4.09986063716531 cluster1 intDim=8
-3.09942370477446 -2.92719704431639 -0.374068670333638 3.20083192321722 5.35828954817379 12.1961064144124 9.0353174610062 -9.1953085402914 -5.16427935389694 2.736243793827 7.37926122097296 -5.32334613268759 0.877402417952929 7.59458059819702 1.08172802567372 -9.27662918243819 -0.0337701198293165 -0.402580835867657 5.78211546843508 4.95479115193897 -1.8658899782207 10.8910147298425 -2.52513517494872 -0.961486081410682 -6.6999613014729 -10.0322136704312 -5.46402880824231 1.48701044712127 -3.66155428096435 15.108464496227 -1.01184003852639 -1.60243693576297 inlier mahaDist=6.10507144684341 cluster1 intDim=8
-2.47354629471375 -2.64531275970555 -0.786765965250436 4.10059298056841 5.77349496054625 11.8885110554645 8.35378070968918 -9.63924480239101 -4.9932273663532 3.05241869451311 7.04851126336016 -5.69686388403383 1.10934900076091 6.87259553840986 2.06680962240245 -8.63561042404331 0.539830518938445 0.183019861524377 5.65952605581761 4.16248124895839 -1.89765096648559 11.2061862401549 -2.17277165071489 -1.50496342659499 -5.35060488441619 -9.49068554598644 -6.65599353422565 1.15765940475953 -4.5046521866118 15.1906141296329 -1.02233859910974 -2.67545141751612 inlier mahaDist=9.4558868144057 cluster1 intDim=8
